movie_id,title,year,runtime,vote_average,vote_count,budget,revenue,original_language,decade
98,Gladiator,2000,155,8.23,21156,103000000.0,465516248.0,en,2000
9800,Philadelphia,1993,126,7.709,4688,26000000.0,206678440.0,en,1990
9802,The Rock,1996,137,7.151,5258,75000000.0,335062621.0,en,1990
9806,The Incredibles,2004,115,7.728,19063,92000000.0,631442092.0,en,2000
982,The Manchurian Candidate,1962,126,7.501,819,2200000.0,7700000.0,en,1960
9820,The Parent Trap,1998,128,7.216,4573,15000000.0,92108518.0,en,1990
983,The Man Who Would Be King,1975,129,7.493,720,8000000.0,12678.0,en,1970
9837,The Prince of Egypt,1998,99,7.3,4357,70000000.0,218613188.0,en,1990
984,Dirty Harry,1971,102,7.451,2782,4000000.0,35976000.0,en,1970
985,Eraserhead,1977,89,7.334,2775,100000.0,7100000.0,en,1970
9874,Cobra,1986,87,6.153,1988,25000000.0,49042224.0,en,1980
990,The Hustler,1961,134,7.659,1104,2000000.0,7600000.0,en,1960
9929,Asterix and Cleopatra,1968,72,6.9,1039,,1090041.0,fr,1960
993,Sleuth,1972,138,7.694,729,3500000.0,5750000.0,en,1970
994,Straw Dogs,1971,116,7.165,1078,2200000.0,3251794.0,en,1970
9960,Lord of the Flies,1963,92,6.678,584,250000.0,,en,1960
99861,Avengers: Age of Ultron,2015,141,7.275,24664,235000000.0,1405403694.0,en,2010
9994,The Great Mouse Detective,1986,74,7.053,1819,14000000.0,38600000.0,en,1980
